has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,case_status,processing_time_days,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
0,0,-0.17550198829339994,0.7220412615718693,0.11388386111347441,1,1,23,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.10407803745486671,-3.8098842719382167,0.07377226829672454,1,1,15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.19727012018910958,0.6512299251107743,1.140626578512939,1,1,19,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,1,1.578100251449731,0.5332110310089491,-0.561905850024688,1,1,28,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,-0.21785805216276266,0.6748337039311393,0.43920679236078397,1,0,44,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.2303594291149172,0.7928525980329644,0.36517882745980645,1,1,13,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.19119427614592957,0.3443808004460288,-0.7057434631182121,1,1,26,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,-0.06530628445989795,0.7456450403922343,0.3382267771660317,1,1,12,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.23101509573828194,-0.03327966067981166,-1.3924233290380652,1,0,55,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,-0.057700551628866864,0.5332110310089491,0.15343973960106919,0,0,34,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1,0,0.004500355374335575,0.7456450403922343,-0.031185033166589975,1,0,41,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.21204447476892857,0.3207770216256638,1.773066217145811,1,0,46,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,0.26187136059911137,0.6512299251107743,0.9998059167382414,1,1,15,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,1,-0.1471334790558185,0.509607252188584,0.14010619317060047,1,0,56,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,-0.23604187318407835,0.15555056988310859,-1.409045825757272,1,0,43,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,-0.24443440596314714,-1.945185745129379,1.0382231015374075,1,0,35,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,-0.11028501482271966,0.13194679106274354,0.6775673420231072,1,1,12,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.18979552068275146,-4.0223182813215015,-0.3749160252347203,1,1,34,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,-0.17869289919377504,0.509607252188584,0.1870906563226138,1,1,13,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,0,-0.15342787864012009,0.43879591572748894,-0.02674121193821927,0,0,52,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.12488452496964139,0.4151921369071239,-0.05293968709399159,1,1,13,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.23744062864725649,0.7220412615718693,-0.376999527952956,1,0,44,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,-0.24220513944370697,0.4151921369071239,-0.45906499652433586,1,1,20,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.12186845850216355,0.7220412615718693,0.38786806603072055,1,0,49,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.17475889945358655,-0.19850611242236688,-0.34085310361360466,1,1,30,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,-0.09603519354159247,0.5804185886496791,-1.4032393626993351,1,0,42,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,-0.04786555227839564,0.7456450403922343,-0.01473475298067981,1,1,13,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.0028868219155739204,0.6040223674700441,0.4562296381791862,0,1,17,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.15390870083058758,0.5332110310089491,-0.7578471250154941,1,1,23,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.23940762851735073,0.5568148098293141,-0.8703176463408872,1,0,38,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.19608992026705305,0.6276261462904091,0.7087820146992557,0,1,22,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.12741976924665174,0.6040223674700441,-1.081291230610945,1,0,57,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.23971360627492094,0.7692488192125994,0.16531631098457075,1,1,19,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,1,-0.22974747359977676,0.7220412615718693,1.943983496021304,1,1,14,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,-0.14577843470086468,0.509607252188584,-1.0489973171592657,1,1,17,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1,-0.18603636537546023,0.7456450403922343,-0.1597919081505543,1,0,49,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.04952657439091967,-0.316525006524192,1.024687718147866,1,0,52,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.23713465088968627,-0.009675881859446627,0.9247664949560557,1,1,10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.11850270316889117,0.6984374827515043,-0.03201510186131413,1,1,7,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.1312663467703916,0.43879591572748894,-0.1954700934657147,0,0,43,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.2144922968294903,0.3443808004460288,0.4062441283092492,1,1,15,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,0,-0.19613363137527734,0.4151921369071239,-1.3916096856305826,1,0,52,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.11229572580103822,0.22636190634420367,-1.3933445367761756,1,0,46,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,-0.14800770122030485,0.6512299251107743,-1.3958622786473633,1,1,21,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
0,1,-0.04795297449484427,0.4151921369071239,0.38762798229328677,1,1,29,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,5.3859497333028425,0.5804185886496791,-1.3625010471906152,1,1,16,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.14481679031992972,0.6512299251107743,-0.31804874602663397,1,1,26,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,1,-0.1862549209165818,-3.0309595708661705,-0.3440122496381197,1,0,45,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.1606402114971323,0.46239969454785396,0.5013511802802435,1,1,15,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.12715750259730585,-0.10409099714090675,-0.4215869405403687,1,0,36,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.2306654068724874,0.6984374827515043,0.8313239352057094,1,0,50,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.08790492741186959,-0.9538270346740478,-0.5181104486941255,1,0,54,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1,0,-0.1455161680515188,0.27356946398493376,-0.6818382799401999,1,1,25,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,1,-0.2295726291668795,0.7456450403922343,3.0999370845580567,1,1,18,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.11653570329879692,0.43879591572748894,0.10122966835012956,1,0,57,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,-0.07081388409616182,0.6040223674700441,0.21138285145592167,1,1,12,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.16601667780872326,0.6512299251107743,-0.5057834362922048,1,1,16,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,1,-0.18795965413733015,0.4151921369071239,0.6058907966293788,1,1,13,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.20435131972144885,0.36798457926639383,-0.5126956894487508,1,1,16,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,-0.04843379668531176,0.27356946398493376,-0.6558734509453056,1,0,42,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.21803289659565994,0.48600347336821903,-0.2356886636575829,1,1,16,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.045461441326058234,0.7692488192125994,-0.4106587756559257,1,1,20,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.15946001157507578,0.7928525980329644,-0.8746334734000896,1,0,59,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.22170462968650254,0.4151921369071239,-0.2657292359742458,1,0,40,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,0.2442120728764875,-0.7886005829314926,0.9240502198939795,1,0,53,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.189183565167611,0.6512299251107743,0.38147025097717796,0,1,25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.11793445876197506,-0.269317448883462,-0.6477365435192625,1,1,25,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.18529327653564684,-0.03327966067981166,-1.405552571402916,1,0,54,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,-0.0575257071959696,0.48600347336821903,0.338641243491933,1,1,28,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.0498762632567142,0.43879591572748894,0.0469917604841131,1,0,40,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.1939043648558372,-2.9365444555847104,0.1756902762637543,1,1,14,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.06364526234737392,0.43879591572748894,0.8848239831941391,1,1,15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.23551733988538656,0.3207770216256638,1.2432137157607979,1,1,13,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.15793012278722468,0.061135454601648466,0.913287727935605,1,0,41,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,-0.0028868219155739204,0.509607252188584,0.8032337592449668,1,1,21,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.1719613885272303,-2.2048273121533946,-1.285069876377463,1,1,31,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0.4607131919115273,0.5332110310089491,-0.39755773934341376,1,0,34,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.1838070988560201,0.509607252188584,-1.4068835782239248,1,1,31,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,-0.04148373047764543,0.6276261462904091,-0.14563170115412644,1,1,19,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0,-0.2055315196435054,0.7456450403922343,1.980652500104597,1,1,18,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.2007670088470549,0.5804185886496791,-1.399859831921647,1,0,47,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,-0.050400796555406004,0.3207770216256638,0.260341378524722,1,1,12,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.12973645798254052,0.6984374827515043,-1.4069653884615196,1,1,22,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,0,-0.11850270316889117,0.43879591572748894,0.7261540043755667,0,0,31,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.1513734565535772,0.6276261462904091,0.3994748272203394,1,1,27,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.08698699413915895,0.13194679106274354,1.1911814352270906,1,1,10,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
